time_s,x_m,y_m,theta_rad,v_m_s,w_rad_s
1.600000000000000089e+00,6.827151090933341493e+00,3.328840856384778224e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
1.650000000000000133e+00,6.829562062525008415e+00,3.328179633146802541e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
1.700000000000000178e+00,6.831973034116675336e+00,3.327518409908826857e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
1.750000000000000000e+00,6.834384005708342258e+00,3.326857186670851174e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
1.800000000000000044e+00,6.836794977300009180e+00,3.326195963432875491e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
1.850000000000000089e+00,6.839205948891676101e+00,3.325534740194899808e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
1.900000000000000133e+00,6.841616920483343023e+00,3.324873516956924124e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
1.950000000000000178e+00,6.844027892075009945e+00,3.324212293718948441e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
2.000000000000000000e+00,6.846438863666676866e+00,3.323551070480972758e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
2.050000000000000266e+00,6.848849835258343788e+00,3.322889847242997075e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
2.100000000000000089e+00,6.851260806850010709e+00,3.322228624005021391e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
2.149999999999999911e+00,6.853671778441677631e+00,3.321567400767045708e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
2.200000000000000178e+00,6.856082750033344553e+00,3.320906177529070025e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
2.250000000000000000e+00,6.858493721625011474e+00,3.320244954291094341e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
2.300000000000000266e+00,6.860904693216678396e+00,3.319583731053118658e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
2.350000000000000089e+00,6.863315664808345318e+00,3.318922507815142975e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
2.400000000000000355e+00,6.865726636400012239e+00,3.318261284577167292e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
2.450000000000000178e+00,6.868137607991679161e+00,3.317600061339191608e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
2.500000000000000000e+00,6.870548579583346083e+00,3.316938838101215925e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
2.550000000000000266e+00,6.872959551175013004e+00,3.316277614863240242e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
2.600000000000000089e+00,6.875370522766679926e+00,3.315616391625264558e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
2.650000000000000355e+00,6.877781494358346848e+00,3.314955168387288875e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
2.700000000000000178e+00,6.880192465950013769e+00,3.314293945149313192e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
2.750000000000000000e+00,6.882603437541680691e+00,3.313632721911337509e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
2.800000000000000266e+00,6.885014409133347613e+00,3.312971498673361825e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
2.850000000000000089e+00,6.887425380725014534e+00,3.312310275435386142e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
2.900000000000000355e+00,6.889836352316681456e+00,3.311649052197410459e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
2.950000000000000178e+00,6.892247323908348378e+00,3.310987828959434776e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
3.000000000000000000e+00,6.894658295500015299e+00,3.310326605721459092e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
3.050000000000000266e+00,6.897069267091682221e+00,3.309665382483483409e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
3.100000000000000089e+00,6.899480238683349143e+00,3.309004159245507726e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
3.150000000000000355e+00,6.901891210275016064e+00,3.308342936007532042e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
3.200000000000000178e+00,6.904302181866682986e+00,3.307681712769556359e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
3.250000000000000000e+00,6.906713153458349908e+00,3.307020489531580676e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
3.300000000000000266e+00,6.909124125050016829e+00,3.306359266293604993e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
3.350000000000000089e+00,6.911535096641683751e+00,3.305698043055629309e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
3.400000000000000355e+00,6.913946068233350672e+00,3.305036819817653626e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
3.450000000000000178e+00,6.916357039825017594e+00,3.304375596579677943e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
3.500000000000000000e+00,6.918768011416684516e+00,3.303714373341702260e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
3.550000000000000266e+00,6.921178983008351437e+00,3.303053150103726576e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
3.600000000000000089e+00,6.923589954600018359e+00,3.302391926865750893e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
3.650000000000000355e+00,6.926000926191685281e+00,3.301730703627775210e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
3.700000000000000178e+00,6.928411897783352202e+00,3.301069480389799526e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
3.750000000000000000e+00,6.930822869375019124e+00,3.300408257151823843e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
3.800000000000000266e+00,6.933233840966686046e+00,3.299747033913848160e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
3.850000000000000089e+00,6.935644812558352967e+00,3.299085810675872477e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
3.900000000000000355e+00,6.938055784150019889e+00,3.298424587437896793e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
3.950000000000000178e+00,6.940466755741686811e+00,3.297763364199921110e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
4.000000000000000000e+00,6.942877727333353732e+00,3.297102140961945427e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
4.049999999999999822e+00,6.945288698925020654e+00,3.296440917723969743e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
4.100000000000000533e+00,6.947699670516687576e+00,3.295779694485994060e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
4.150000000000000355e+00,6.950110642108354497e+00,3.295118471248018377e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
4.200000000000000178e+00,6.952521613700021419e+00,3.294457248010042694e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
4.250000000000000000e+00,6.954932585291688341e+00,3.293796024772067010e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
4.299999999999999822e+00,6.957343556883355262e+00,3.293134801534091327e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
4.350000000000000533e+00,6.959754528475022184e+00,3.292473578296115644e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
4.400000000000000355e+00,6.962165500066689106e+00,3.291812355058139961e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
4.450000000000000178e+00,6.964576471658356027e+00,3.291151131820164277e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
4.500000000000000000e+00,6.966987443250022949e+00,3.290489908582188594e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
4.549999999999999822e+00,6.969398414841689871e+00,3.289828685344212911e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
4.600000000000000533e+00,6.971809386433356792e+00,3.289167462106237227e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
4.650000000000000355e+00,6.974220358025023714e+00,3.288506238868261544e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
4.700000000000000178e+00,6.976631329616690635e+00,3.287845015630285861e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
4.750000000000000000e+00,6.979042301208357557e+00,3.287183792392310178e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
4.800000000000000711e+00,6.981453272800024479e+00,3.286522569154334494e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
4.850000000000000533e+00,6.983864244391691400e+00,3.285861345916358811e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
4.900000000000000355e+00,6.986275215983358322e+00,3.285200122678383128e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
4.950000000000000178e+00,6.988686187575025244e+00,3.284538899440407445e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
5.000000000000000000e+00,6.991097159166692165e+00,3.283877676202431761e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
5.050000000000000711e+00,6.993508130758359087e+00,3.283216452964456078e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
5.100000000000000533e+00,6.995919102350026009e+00,3.282555229726480395e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
5.150000000000000355e+00,6.998330073941692930e+00,3.281894006488504711e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
5.200000000000000178e+00,7.000741045533359852e+00,3.281232783250529028e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
5.250000000000000000e+00,7.003152017125026774e+00,3.280571560012553345e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
5.300000000000000711e+00,7.005562988716693695e+00,3.279910336774577662e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
5.350000000000000533e+00,7.007973960308360617e+00,3.279249113536601978e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
5.400000000000000355e+00,7.010384931900027539e+00,3.278587890298626295e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
5.450000000000000178e+00,7.012795903491694460e+00,3.277926667060650612e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
5.500000000000000000e+00,7.015206875083361382e+00,3.277265443822674928e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
5.550000000000000711e+00,7.017617846675028304e+00,3.276604220584699245e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
5.600000000000000533e+00,7.020028818266695225e+00,3.275942997346723562e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
5.650000000000000355e+00,7.022439789858362147e+00,3.275281774108747879e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
5.700000000000000178e+00,7.024850761450029069e+00,3.274620550870772195e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
5.750000000000000000e+00,7.027261733041695990e+00,3.273959327632796512e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
5.800000000000000711e+00,7.029672704633362912e+00,3.273298104394820829e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
5.850000000000000533e+00,7.032083676225029834e+00,3.272636881156845146e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
5.900000000000000355e+00,7.034494647816696755e+00,3.271975657918869462e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
5.950000000000000178e+00,7.036905619408363677e+00,3.271314434680893779e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
6.000000000000000000e+00,7.039316591000030598e+00,3.270653211442918096e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
6.050000000000000711e+00,7.041727562591697520e+00,3.269991988204942412e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
6.100000000000000533e+00,7.044138534183364442e+00,3.269330764966966729e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
6.150000000000000355e+00,7.046549505775031363e+00,3.268669541728991046e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
6.200000000000000178e+00,7.048960477366698285e+00,3.268008318491015363e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
6.250000000000000000e+00,7.051371448958365207e+00,3.267347095253039679e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
6.300000000000000711e+00,7.053782420550032128e+00,3.266685872015063996e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
6.350000000000000533e+00,7.056193392141699050e+00,3.266024648777088313e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
6.400000000000000355e+00,7.058604363733365972e+00,3.265363425539112630e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
6.450000000000000178e+00,7.061015335325032893e+00,3.264702202301136946e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
6.500000000000000000e+00,7.063426306916699815e+00,3.264040979063161263e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
6.550000000000000711e+00,7.065837278508366737e+00,3.263379755825185580e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
6.600000000000000533e+00,7.068248250100033658e+00,3.262718532587209896e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
6.650000000000000355e+00,7.070659221691700580e+00,3.262057309349234213e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
6.700000000000000178e+00,7.073070193283367502e+00,3.261396086111258530e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
6.750000000000000000e+00,7.075481164875034423e+00,3.260734862873282847e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
6.800000000000000711e+00,7.077892136466701345e+00,3.260073639635307163e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
6.850000000000000533e+00,7.080303108058368267e+00,3.259412416397331480e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
6.900000000000000355e+00,7.082714079650035188e+00,3.258751193159355797e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
6.950000000000000178e+00,7.085125051241702110e+00,3.258089969921380114e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
7.000000000000000000e+00,7.087536022833369032e+00,3.257428746683404430e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
7.050000000000000711e+00,7.089946994425035953e+00,3.256767523445428747e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
7.100000000000000533e+00,7.092357966016702875e+00,3.256106300207453064e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
7.150000000000000355e+00,7.094768937608369797e+00,3.255445076969477380e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
7.200000000000000178e+00,7.097179909200036718e+00,3.254783853731501697e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
7.250000000000000000e+00,7.099590880791703640e+00,3.254122630493526014e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
7.300000000000000711e+00,7.102001852383370561e+00,3.253461407255550331e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
7.350000000000000533e+00,7.104412823975037483e+00,3.252800184017574647e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
7.400000000000000355e+00,7.106823795566704405e+00,3.252138960779598964e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
7.450000000000000178e+00,7.109234767158371326e+00,3.251477737541623281e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
7.500000000000000000e+00,7.111645738750038248e+00,3.250816514303647597e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
7.550000000000000711e+00,7.114056710341705170e+00,3.250155291065671914e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
7.600000000000000533e+00,7.116467681933372091e+00,3.249494067827696231e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
7.650000000000000355e+00,7.118878653525039013e+00,3.248832844589720548e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
7.700000000000000178e+00,7.121289625116705935e+00,3.248171621351744864e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
7.750000000000000000e+00,7.123700596708372856e+00,3.247510398113769181e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
7.800000000000000711e+00,7.126111568300039778e+00,3.246849174875793498e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
7.850000000000000533e+00,7.128522539891706700e+00,3.246187951637817815e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
7.900000000000000355e+00,7.130933511483373621e+00,3.245526728399842131e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
7.950000000000000178e+00,7.133344483075040543e+00,3.244865505161866448e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
8.000000000000000000e+00,7.135755454666707465e+00,3.244204281923890765e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
8.050000000000000711e+00,7.138166426258374386e+00,3.243543058685915081e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
8.099999999999999645e+00,7.140577397850041308e+00,3.242881835447939398e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
8.150000000000000355e+00,7.142988369441708230e+00,3.242220612209963715e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
8.200000000000001066e+00,7.145399341033375151e+00,3.241559388971988032e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
8.250000000000000000e+00,7.147810312625042073e+00,3.240898165734012348e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
8.300000000000000711e+00,7.150221284216708995e+00,3.240236942496036665e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
8.349999999999999645e+00,7.152632255808375916e+00,3.239575719258060982e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
8.400000000000000355e+00,7.155043227400042838e+00,3.238914496020085299e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
8.450000000000001066e+00,7.157454198991709760e+00,3.238253272782109615e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
8.500000000000000000e+00,7.159865170583376681e+00,3.237592049544133932e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
8.550000000000000711e+00,7.162276142175043603e+00,3.236930826306158249e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
8.599999999999999645e+00,7.164687113766710524e+00,3.236269603068182565e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
8.650000000000000355e+00,7.167098085358377446e+00,3.235608379830206882e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
8.700000000000001066e+00,7.169509056950044368e+00,3.234947156592231199e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
8.750000000000000000e+00,7.171920028541711289e+00,3.234285933354255516e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
8.800000000000000711e+00,7.174331000133378211e+00,3.233624710116279832e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
8.849999999999999645e+00,7.176741971725045133e+00,3.232963486878304149e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
8.900000000000000355e+00,7.179152943316712054e+00,3.232302263640328466e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
8.950000000000001066e+00,7.181563914908378976e+00,3.231641040402352782e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
9.000000000000000000e+00,7.183974886500045898e+00,3.230979817164377099e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
9.050000000000000711e+00,7.186385858091712819e+00,3.230318593926401416e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
9.099999999999999645e+00,7.188796829683379741e+00,3.229657370688425733e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
9.150000000000000355e+00,7.191207801275046663e+00,3.228996147450450049e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
9.200000000000001066e+00,7.193618772866713584e+00,3.228334924212474366e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
9.250000000000000000e+00,7.196029744458380506e+00,3.227673700974498683e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
9.300000000000000711e+00,7.198440716050047428e+00,3.227012477736523000e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
9.349999999999999645e+00,7.200851687641714349e+00,3.226351254498547316e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
9.400000000000000355e+00,7.203262659233381271e+00,3.225690031260571633e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
9.450000000000001066e+00,7.205673630825048193e+00,3.225028808022595950e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
9.500000000000000000e+00,7.208084602416715114e+00,3.224367584784620266e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
9.550000000000000711e+00,7.210495574008382036e+00,3.223706361546644583e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
9.600000000000001421e+00,7.212906545600048958e+00,3.223045138308668900e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
9.650000000000000355e+00,7.215317517191715879e+00,3.222383915070693217e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
9.700000000000001066e+00,7.217728488783382801e+00,3.221722691832717533e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
9.750000000000000000e+00,7.220139460375049723e+00,3.221061468594741850e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
9.800000000000000711e+00,7.222550431966716644e+00,3.220400245356766167e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
9.850000000000001421e+00,7.224961403558383566e+00,3.219739022118790484e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
9.900000000000000355e+00,7.227372375150050487e+00,3.219077798880814800e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
9.950000000000001066e+00,7.229783346741717409e+00,3.218416575642839117e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
1.000000000000000000e+01,7.232194318333384331e+00,3.217755352404863434e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
1.005000000000000071e+01,7.234605289925051252e+00,3.217094129166887750e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
1.010000000000000142e+01,7.237016261516718174e+00,3.216432905928912067e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
1.015000000000000036e+01,7.239427233108385096e+00,3.215771682690936384e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
1.020000000000000107e+01,7.241838204700052017e+00,3.215110459452960701e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
1.025000000000000000e+01,7.244249176291718939e+00,3.214449236214985017e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
1.030000000000000071e+01,7.246660147883385861e+00,3.213788012977009334e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
1.035000000000000142e+01,7.249071119475052782e+00,3.213126789739033651e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
1.040000000000000036e+01,7.251482091066719704e+00,3.212465566501057967e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
1.045000000000000107e+01,7.253893062658386626e+00,3.211804343263082284e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
1.050000000000000000e+01,7.256304034250053547e+00,3.211143120025106601e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
1.055000000000000071e+01,7.258715005841720469e+00,3.210481896787130918e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
1.060000000000000142e+01,7.261125977433387391e+00,3.209820673549155234e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
1.065000000000000036e+01,7.263536949025054312e+00,3.209159450311179551e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
1.070000000000000107e+01,7.265947920616721234e+00,3.208498227073203868e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
1.075000000000000000e+01,7.268358892208388156e+00,3.207837003835228185e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
1.080000000000000071e+01,7.270769863800055077e+00,3.207175780597252501e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
1.085000000000000142e+01,7.273180835391721999e+00,3.206514557359276818e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
1.090000000000000036e+01,7.275591806983388921e+00,3.205853334121301135e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
1.095000000000000107e+01,7.278002778575055842e+00,3.205192110883325451e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
1.100000000000000000e+01,7.280413750166722764e+00,3.204530887645349768e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
1.105000000000000071e+01,7.282824721758389686e+00,3.203869664407374085e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
1.110000000000000142e+01,7.285235693350056607e+00,3.203208441169398402e+00,2.873918337131550871e+00,-5.000000074505805969e-02,0.000000000000000000e+00
